month,pct_id,calc_value,rolling_calc_value
2022-06-01,00P,0.06930213795885437,0.07673730870845498
2022-07-01,00P,0.07216332940714566,0.07561810813358047
2022-08-01,00P,0.07689137959452777,0.0749942259314977
2022-09-01,00P,0.07166961272698055,0.07397837294102855
2022-10-01,00P,0.06497702469844917,0.07280602897382786
2022-11-01,00P,0.0664073550212164,0.0721909420083793
2022-12-01,00P,0.054829604850512234,0.06977288258725459
2023-01-01,00P,0.06400660104909531,0.06851837365890642
2023-02-01,00P,0.0681063122923588,0.06820174261535433
2023-03-01,00P,0.06845238095238096,0.0676193238659571
2023-04-01,00P,0.06934600515463918,0.06775154411459906
2023-05-01,00P,0.06544287739720916,0.06698975123671566
2023-06-01,00P,0.07238348474776571,0.06725049958857411
2023-07-01,00P,0.07259399385197446,0.06728123603696823
2023-08-01,00P,0.07007162877608222,0.0668083511902671
2023-09-01,00P,0.07285294351314849,0.06689949281339394
2023-10-01,00P,0.0634338682899834,0.06676347603968018
2023-11-01,00P,0.05814943356689149,0.06603052108318559
2018-11-01,00Q,0.06405856783344772,0.06405856783344772
2018-12-01,00Q,0.07147154373721573,0.06767137747023984
2019-01-01,00Q,0.062192776234238085,0.06573018817916777
2019-02-01,00Q,0.0634610372686995,0.06521930467947777
2019-03-01,00Q,0.06870721942399587,0.06586497083293488
2019-04-01,00Q,0.07300053676865272,0.06694399350649351
2019-05-01,00Q,0.07040131488837145,0.06739011328891324
2019-06-01,00Q,0.07150183150183151,0.06783269722108318
2019-07-01,00Q,0.07155252970230944,0.068225735926767
2019-08-01,00Q,0.08117867976310848,0.06937805191467489
2019-09-01,00Q,0.07062449745376574,0.06948711334161957
2019-10-01,00Q,0.06652436855211669,0.06922050899002294
2019-11-01,00Q,0.05956296992481203,0.06882387548804621
2019-12-01,00Q,0.05390805864844008,0.06715475622048915
2020-01-01,00Q,0.06415306696679797,0.06736552489015911
2020-02-01,00Q,0.06495263870094722,0.06749529351360603
2020-03-01,00Q,0.06490210297316897,0.06716727469979472
2020-04-01,00Q,0.0838314405260012,0.06789693219957323
2020-05-01,00Q,0.09071056610112549,0.0691756155411213
2020-06-01,00Q,0.09510183470796162,0.07069331077592363
2020-07-01,00Q,0.08729913473423981,0.07181583859212515
2020-08-01,00Q,0.08548850574712644,0.07194341985042807
2020-09-01,00Q,0.07467014644048137,0.07226864045045864
2020-10-01,00Q,0.08441742081447964,0.07381784219447231
2020-11-01,00Q,0.08682956815736899,0.07624938032624348
2020-12-01,00Q,0.08489889574071419,0.07943212625871418
2021-01-01,00Q,0.07816836262719704,0.08102212527267061
2021-02-01,00Q,0.09321283005493532,0.08341191161854278
2021-03-01,00Q,0.08781785925487877,0.08578889928281884
2021-04-01,00Q,0.07638110488390712,0.0851923001528992
2021-05-01,00Q,0.07280579978405059,0.08372376737485561
2021-06-01,00Q,0.07126467809420975,0.0816872349367669
2021-07-01,00Q,0.07465725532781323,0.08057773188606543
2021-08-01,00Q,0.07588482303539291,0.07984946717341083
2021-09-01,00Q,0.0674364328706547,0.0790503681596908
2021-10-01,00Q,0.05544408068433837,0.07594320004753134
2021-11-01,00Q,0.058574222995001084,0.07328727691421992
2021-12-01,00Q,0.0565913577538934,0.07066689139839316
2022-01-01,00Q,0.05836770403699538,0.06904209479615513
2022-02-01,00Q,0.061654135338345864,0.06697619925798963
2022-03-01,00Q,0.05925840360401987,0.06476747276109487
2022-04-01,00Q,0.06289150588824856,0.06385421450340249
2022-05-01,00Q,0.06014942383183487,0.0629564108366075
2022-06-01,00Q,0.06282924322240781,0.0623155737704918
2022-07-01,00Q,0.05780559646539028,0.061017879468596575
2022-08-01,00Q,0.07227138643067847,0.060864567262607014
2022-09-01,00Q,0.06828164514840943,0.060887125417330504
2022-10-01,00Q,0.05744607221132772,0.061109235443970414
2022-11-01,00Q,0.05067064083457526,0.06021535703133656
2022-12-01,00Q,0.036746902150690784,0.057369890883964644
2023-01-01,00Q,0.05061888047293552,0.056612411937286264
2023-02-01,00Q,0.04871194379391101,0.055648446665619716
2023-03-01,00Q,0.05064333504889346,0.05491771034407048
2023-04-01,00Q,0.05752330226364847,0.05451271166974466
2023-05-01,00Q,0.062405446293494704,0.054678888970534203
2023-06-01,00Q,0.06127388535031847,0.05457182459908756
2023-07-01,00Q,0.06066666666666667,0.054750625629091984
2023-08-01,00Q,0.06902630865202061,0.054515881597308864
2023-09-01,00Q,0.06298148398432221,0.054138565864579574
2023-10-01,00Q,0.05231028312809178,0.053715859536378245
2023-11-01,00Q,0.05145253682487725,0.05381373593294123
2018-11-01,00R,0.0600111544896821,0.0600111544896821
2018-12-01,00R,0.06043010752688172,0.06022447303586093
2019-01-01,00R,0.054748405386250885,0.058132846073156705
2019-02-01,00R,0.0643647334897754,0.05958132045088567
2019-03-01,00R,0.07065462753950338,0.06165280182424729
2019-04-01,00R,0.06872175223084946,0.06274222642924755
2019-05-01,00R,0.07173336408718718,0.06394791376697287
2019-06-01,00R,0.07576135796305541,0.06525029584170405
2019-07-01,00R,0.07496181412289978,0.0662683993348525
2019-08-01,00R,0.0751283247783481,0.06711454259834887
2019-09-01,00R,0.07415180132913606,0.06772835438403807
2019-10-01,00R,0.06142174184161297,0.06716625291785543
2019-11-01,00R,0.06306959403479702,0.06739256491205464
2019-12-01,00R,0.06329113924050633,0.06760522204661105
2020-01-01,00R,0.06769462203836028,0.06894776990450982
2020-02-01,00R,0.07132633587786259,0.06951091073705216
2020-03-01,00R,0.06896551724137931,0.0693721625512125
2020-04-01,00R,0.09087504681063538,0.07102288546132858
2020-05-01,00R,0.09969325153374232,0.0727346760982169
2020-06-01,00R,0.10014947683109118,0.07426089124576865
2020-07-01,00R,0.09686489526219598,0.07576567557322396
2020-08-01,00R,0.10094495275236239,0.07748222385073976
2020-09-01,00R,0.0843343026931344,0.07830724753264878
2020-10-01,00R,0.0838095238095238,0.080395280176131
2020-11-01,00R,0.09071186440677965,0.08292308011881765
2020-12-01,00R,0.09094540612516644,0.08568531169940222
2021-01-01,00R,0.09018942606728866,0.08816218735435762
2021-02-01,00R,0.09014127764127765,0.08990775785871315
2021-03-01,00R,0.09241416745827113,0.09229437229437229
2021-04-01,00R,0.08803222094361335,0.09208096673912536
2021-05-01,00R,0.08655002003472687,0.09102885604335918
2021-06-01,00R,0.09617283950617284,0.09080881934889644
2021-07-01,00R,0.08804493833190866,0.09007065907278221
2021-08-01,00R,0.08827457264957266,0.0891139804096171
2021-09-01,00R,0.08005930318754632,0.08859194081467375
2021-10-01,00R,0.07030784508440914,0.08702668618880184
2021-11-01,00R,0.07174103237095363,0.08511520402980897
2021-12-01,00R,0.0733982573039467,0.08351396795170472
2022-01-01,00R,0.08013570425830603,0.08275449101796407
2022-02-01,00R,0.08479374494472904,0.0824283425316005
2022-03-01,00R,0.07673633101118851,0.08119289610603521
2022-04-01,00R,0.0837265577737447,0.08093834908729096
2022-05-01,00R,0.07616812459995732,0.08012329552395898
2022-06-01,00R,0.07917425622343655,0.07882980121262177
2022-07-01,00R,0.08106243532252501,0.07830627533768005
2022-08-01,00R,0.08515147737189876,0.0781228215304823
2022-09-01,00R,0.0827511443025777,0.07831200796648066
2022-10-01,00R,0.07069639649159885,0.07839265299180831
2022-11-01,00R,0.07234126204049537,0.07845752227455877
2022-12-01,00R,0.0575269205752692,0.07626948856185342
2023-01-01,00R,0.07021407805479693,0.07536563923595387
2023-02-01,00R,0.07743084660519699,0.07492787853961669
2023-03-01,00R,0.0773625550248197,0.07500431257547006
2023-04-01,00R,0.07572045268930114,0.07443696987423223
2023-05-01,00R,0.08220405420539814,0.07489572628906487
2023-06-01,00R,0.08834738422450629,0.07559475155947516
2023-07-01,00R,0.08804459105903766,0.07612685803695012
2023-08-01,00R,0.08828869723104857,0.07642387498932628
2023-09-01,00R,0.08350064958072517,0.07648688978895758
2023-10-01,00R,0.0804865150713908,0.0772766421926032
2023-11-01,00R,0.076026915737672,0.07759931653139684
2018-11-01,00T,0.06636005256241786,0.06636005256241786
2018-12-01,00T,0.05994569379656061,0.06324578305107663
2019-01-01,00T,0.06003949154634086,0.06211098735504161
2019-02-01,00T,0.05914214609866784,0.0614287396343207
2019-03-01,00T,0.060676779463243874,0.06128780941186119
2019-04-01,00T,0.06145687100296365,0.06131301971274059
2019-05-01,00T,0.06842802587483439,0.062236884715025906
2019-06-01,00T,0.0692862731461358,0.06297192686663222
2019-07-01,00T,0.06692130182223283,0.06337581172794297
2019-08-01,00T,0.07340614681229363,0.06425532862647275
2019-09-01,00T,0.06491536250399234,0.06431147730283043
2019-10-01,00T,0.06354423445631334,0.06424223698439673
2019-11-01,00T,0.05616740088105727,0.06331415662837532
2019-12-01,00T,0.05473190017296763,0.06275850219074854
2020-01-01,00T,0.05567570907742693,0.06232546721085095
2020-02-01,00T,0.05769084405205876,0.06221830899194641
2020-03-01,00T,0.06029790890862217,0.062183396449122116
2020-04-01,00T,0.07498540328634581,0.06318937657185582
2020-05-01,00T,0.07805971670233364,0.06368496281790534
2020-06-01,00T,0.08367870534833234,0.06456263814435609
2020-07-01,00T,0.07937285644292014,0.06534607497968817
2020-08-01,00T,0.07965598443739122,0.06563729269854546
2020-09-01,00T,0.07686889143259663,0.06653673183162026
2020-10-01,00T,0.07421020390303666,0.06742033975816106
2020-11-01,00T,0.08276051690954082,0.06970091744384017
2020-12-01,00T,0.07840428287712632,0.07214351818893713
2021-01-01,00T,0.07800251621020032,0.07457287178725301
2021-02-01,00T,0.08510420923579894,0.07704789401915152
2021-03-01,00T,0.08269247386157436,0.07936963640031658
2021-04-01,00T,0.07469691044192413,0.07940716033260697
2021-05-01,00T,0.0705559238564258,0.07877963132415162
2021-06-01,00T,0.07386119927940293,0.07795279241958172
2021-07-01,00T,0.0655902283945453,0.07671542086720454
2021-08-01,00T,0.0746106483158276,0.07632296410419073
2021-09-01,00T,0.06573139974779318,0.0752717919576498
2021-10-01,00T,0.05798889574336829,0.07351867001694617
2021-11-01,00T,0.06065892773267127,0.07144276629570748
2021-12-01,00T,0.06075257515240698,0.06981878456116891
2022-01-01,00T,0.06647170407840658,0.06894897364723622
2022-02-01,00T,0.06582369294233702,0.06763859086834886
2022-03-01,00T,0.061149612719119444,0.06584537240797006
2022-04-01,00T,0.06313051702395965,0.06502783356119131
2022-05-01,00T,0.06147572516734631,0.0643547462832639
2022-06-01,00T,0.06358800773694391,0.06358370391254757
2022-07-01,00T,0.06313790647994304,0.06339474825835098
2022-08-01,00T,0.07211946377057527,0.06326115943869452
2022-09-01,00T,0.06565699297740926,0.06324183857847926
2022-10-01,00T,0.055517193757768264,0.06301672693816528
2022-11-01,00T,0.05373246492985972,0.06229891038780548
2022-12-01,00T,0.03847384053004341,0.059276119448160636
2023-01-01,00T,0.05067429505516959,0.0578711616667649
2023-02-01,00T,0.0549949545913219,0.057125289309890775
2023-03-01,00T,0.05307566684812194,0.05643640751634556
2023-04-01,00T,0.0546583850931677,0.05581690518054472
2023-05-01,00T,0.06081967213114754,0.05574370762922538
2023-06-01,00T,0.05966444102037322,0.0554410080183276
2023-07-01,00T,0.0638512660890048,0.05545688948154092
2023-08-01,00T,0.05949248917932615,0.05457871135237196
2023-09-01,00T,0.060502769492969746,0.05421615622564878
2023-10-01,00T,0.052411045473279294,0.05394991503021148
2023-11-01,00T,0.048252027116841685,0.053461880747552655
2018-11-01,00V,0.0580964153275649,0.0580964153275649
2018-12-01,00V,0.058132279534109814,0.058114262057545024
2019-01-01,00V,0.05507026205848842,0.05704046087888531
2019-02-01,00V,0.05953031130529765,0.057624772500064085
2019-03-01,00V,0.06414219474497682,0.058852898957748236
2019-04-01,00V,0.06412069778406412,0.05964316658709529
2019-05-01,00V,0.06120516159583284,0.05984615384615385
2019-06-01,00V,0.06249194691405747,0.06012836547051305
2019-07-01,00V,0.06388206388206388,0.06050605060506051
2019-08-01,00V,0.06845200850957327,0.06122035728749494
2019-09-01,00V,0.06531396326089567,0.06157105975046544
2019-10-01,00V,0.059543397778691894,0.06138669409509561
2019-11-01,00V,0.05823418910457107,0.06140293393497411
2019-12-01,00V,0.05018606054510711,0.06065555410374629
2020-01-01,00V,0.05444925444925445,0.06060237923912942
2020-02-01,00V,0.05620746303684581,0.060342558471835755
2020-03-01,00V,0.05987038370538011,0.05997813880921907
2020-04-01,00V,0.06499207413730033,0.06003409644422796
2020-05-01,00V,0.07269155206286837,0.060738043954787185
2020-06-01,00V,0.07420689655172413,0.061542881769860655
2020-07-01,00V,0.0682659355723098,0.06183257700106208
2020-08-01,00V,0.07017543859649122,0.06188251587293847
2020-09-01,00V,0.07075230296827022,0.06228190550872378
2020-10-01,00V,0.06784043339079045,0.06299667390308511
2020-11-01,00V,0.06797523382953498,0.06384427037296676
2020-12-01,00V,0.06872067959934068,0.06565253032551287
2021-01-01,00V,0.07258399004562423,0.06743983950047742
2021-02-01,00V,0.07349896480331262,0.06893459742588766
2021-03-01,00V,0.0669005261839138,0.06973581540519451
2021-04-01,00V,0.06773127753303965,0.07001002557083798
2021-05-01,00V,0.07115048999865754,0.06990681323586853
2021-06-01,00V,0.062827863852629,0.06892172453396943
2021-07-01,00V,0.06475170399221032,0.0685994774414308
2021-08-01,00V,0.06848386221860592,0.06847093902691173
2021-09-01,00V,0.06481585133773649,0.0679281797656166
2021-10-01,00V,0.0593433075610001,0.06703427625544298
2021-11-01,00V,0.05941758995979998,0.06616387050433534
2021-12-01,00V,0.05511961722488038,0.06480833449979004
2022-01-01,00V,0.06029802471987986,0.06386900889178053
2022-02-01,00V,0.060758513931888546,0.06299789128397376
2022-03-01,00V,0.058736217133163696,0.062311083729616294
2022-04-01,00V,0.05706934861419717,0.06151052116117867
2022-05-01,00V,0.05753455444431959,0.06050516324482503
2022-06-01,00V,0.05774748923959828,0.06011087595752252
2022-07-01,00V,0.06134463675968445,0.05985261014542839
2022-08-01,00V,0.06099063578117299,0.05934789666527526
2022-09-01,00V,0.06360593017694882,0.059224514155693984
2022-10-01,00V,0.059661711942593544,0.059253307422079377
2022-11-01,00V,0.058078927773641105,0.059120443961069746
2022-12-01,00V,0.04564820450395618,0.057713958932751934
2023-01-01,00V,0.05963773069036227,0.05771522516331626
2023-02-01,00V,0.058781869688385266,0.05760378502557796
2023-03-01,00V,0.06039632122878544,0.057762587980508935
2023-04-01,00V,0.06338113025665743,0.058208145410152935
2023-05-01,00V,0.06599107250573048,0.058808992211068126
2023-06-01,00V,0.06561331564346883,0.059365753412976556
2023-07-01,00V,0.06658064516129032,0.05970136445550502
2023-08-01,00V,0.06885579737813415,0.06022997996060927
2023-09-01,00V,0.06518971224853577,0.060322561138898244
2023-10-01,00V,0.05815253858197271,0.06020983401190103
2023-11-01,00V,0.060932642487046634,0.06047218367382789
2018-11-01,00X,0.0896053362979433,0.0896053362979433
2018-12-01,00X,0.08846238694021619,0.08903161508222136
2019-01-01,00X,0.08379620762306071,0.0871136371610006
2019-02-01,00X,0.09098341508993225,0.08800755429650614
2019-03-01,00X,0.08830197234187259,0.0880641576045503
2019-04-01,00X,0.08707284446065913,0.08791350951764923
2019-05-01,00X,0.09297323135755259,0.08859118409680207
2019-06-01,00X,0.08543765537092765,0.08824745796551675
2019-07-01,00X,0.09247417609444171,0.08868669571773606
2019-08-01,00X,0.09087466868610375,0.08888785740809506
2019-09-01,00X,0.09121920404295641,0.08908397189954406
2019-10-01,00X,0.08240026089792368,0.0884887210765805
2019-11-01,00X,0.07796836711962575,0.08747688166316463
2019-12-01,00X,0.07203766210694618,0.08574408571564025
2020-01-01,00X,0.07908782144590004,0.0852859638462707
2020-02-01,00X,0.07954679570400094,0.08436036070278129
2020-03-01,00X,0.08146191105239982,0.08378119638676411
2020-04-01,00X,0.09950590172934395,0.08461803297502009
2020-05-01,00X,0.10267163715439577,0.08506927528889062
2020-06-01,00X,0.10046024440564989,0.08599889428582712
2020-07-01,00X,0.10531039640987284,0.0867644849516751
2020-08-01,00X,0.10333388621661967,0.08745188920991108
2020-09-01,00X,0.09638892791906702,0.08779965621236606
2020-10-01,00X,0.09832841691248771,0.08911047300495409
2020-11-01,00X,0.10865041617122473,0.09160445148292988
2020-12-01,00X,0.10781184959067573,0.09540170323976029
2021-01-01,00X,0.09873188405797101,0.0976366478240942
2021-02-01,00X,0.11007935167989194,0.10038647460050157
2021-03-01,00X,0.10760506034608114,0.10314437224587347
2021-04-01,00X,0.10046583850931677,0.10326086956521739
2021-05-01,00X,0.09296852015298618,0.10243212102995691
2021-06-01,00X,0.09485637942551771,0.10188567479514266
2021-07-01,00X,0.09260251943178772,0.10075908518622645
2021-08-01,00X,0.09712487483907882,0.10026458542243057
2021-09-01,00X,0.0885866351271437,0.09941861156356632
2021-10-01,00X,0.08263106052314764,0.09772777410103684
2021-11-01,00X,0.08297213622291022,0.0952979604664998
2021-12-01,00X,0.08056435947244658,0.09274189149384157
2022-01-01,00X,0.08699878493317133,0.09180971169413203
2022-02-01,00X,0.09497206703910614,0.09091197127316893
2022-03-01,00X,0.08696132596685083,0.08935761630428049
2022-04-01,00X,0.0816073421803299,0.08799666940831226
2022-05-01,00X,0.08163759689922481,0.08713315122224558
2022-06-01,00X,0.08188217858466099,0.08613539397917475
2022-07-01,00X,0.07568027210884354,0.08480966433414593
2022-08-01,00X,0.08907499048344118,0.08429621077966168
2022-09-01,00X,0.08160654898951139,0.08373205741626795
2022-10-01,00X,0.07568455640744798,0.08310770230488249
2022-11-01,00X,0.07262804366078925,0.08213598934963759
2022-12-01,00X,0.0554422008020826,0.07869648610599318
2023-01-01,00X,0.06835761827666846,0.07701080708208784
2023-02-01,00X,0.07532524324915273,0.07567875657043598
2023-03-01,00X,0.07571671161722106,0.07476635514018691
2023-04-01,00X,0.08581569273672202,0.07505389867049946
2023-05-01,00X,0.08379466532460997,0.07519006954203149
2023-06-01,00X,0.07940351771603364,0.07499932286635187
2023-07-01,00X,0.08351451592275227,0.07555189038315148
2023-08-01,00X,0.07739511584220413,0.07472024046644696
2023-09-01,00X,0.08356218124754806,0.07484516825201078
2023-10-01,00X,0.07730317338311189,0.07497868635382467
2023-11-01,00X,0.06481002174138109,0.07429182255478353
2018-11-01,00Y,0.08337504469074009,0.08337504469074009
2018-12-01,00Y,0.07266958755098958,0.0781691951658524
2019-01-01,00Y,0.07141973016462433,0.07565524077361056
2019-02-01,00Y,0.07387468221923134,0.0752356620562065
2019-03-01,00Y,0.07919207317073171,0.07597853309481216
2019-04-01,00Y,0.07329635499207607,0.07556821625553063
2019-05-01,00Y,0.07432931331528428,0.07540872797938405
2019-06-01,00Y,0.079507977538105,0.07584298839504075
